system:index,EVI,NDMI,NDVI,VH,VV,VV_VH_ratio,agbd,elevation,rh95,slope,.geo,CVI
10833,1.1833489242282509,0.0323662585946671,0.5334739061676331,-14.164314255843973,-6.889733577540643,-0.4864149053102269,77.49280548095703,868,14.56999969482422,2.7802884578704834,"{""type"":""MultiPoint"",""coordinates"":[]}",-105.99063826285368
10884,1.0078414686037322,0.0129763972616736,0.5184490306441526,-15.426614783080044,-10.55274790526416,-0.6840611536393871,30.575336456298828,739,8.09000015258789,2.0849239826202397,"{""type"":""MultiPoint"",""coordinates"":[]}",-39.42958378522356
10908,0.594535519125683,-0.0738898756660746,0.286768581971534,-12.849622212010022,-6.430264092435392,-0.5004243693970462,29.22264671325684,853,11.56999969482422,7.3788604736328125,"{""type"":""MultiPoint"",""coordinates"":[]}",-74.27197148444586
10928,0.3290676416819013,-0.1385773428678961,0.2095321765868658,-18.21020177448413,-9.948270752492652,-0.5463020605533336,1.4378809928894043,469,2.200000047683716,0.9679595232009888,"{""type"":""MultiPoint"",""coordinates"":[]}",-18.176248642340823
10997,1.2340585146286571,0.0994475138121546,0.5485161720573525,-15.122456011497905,-10.20124815197043,-0.6745761498141717,6.22771692276001,347,4.139999866485596,1.9327969551086424,"{""type"":""MultiPoint"",""coordinates"":[]}",-20.373799881391605
11031,0.5236068895643363,-0.1198156682027649,0.3190911336132378,-22.0797276590448,-12.260859983751622,-0.5552994209477512,2.519921064376831,665,2.690000057220459,2.08523941040039,"{""type"":""MultiPoint"",""coordinates"":[]}",-26.412754608378762
11055,0.6185191922867018,-0.1182582879762493,0.2490842490842491,-14.73575278506933,-7.779720787893584,-0.5279486498834461,20.88884162902832,681,5.090000152587891,2.136333703994751,"{""type"":""MultiPoint"",""coordinates"":[]}",-35.406203927030795
11061,0.8761769078295343,0.0150311359244148,0.4522781774580335,-16.839570060395012,-8.852473175913866,-0.5256947264190551,7.053875923156738,569,3.849999904632568,0.957000494003296,"{""type"":""MultiPoint"",""coordinates"":[]}",-30.75032224354349
11067,1.4897260273972603,0.1906239227852464,0.6634468734112863,-15.542616454638438,-8.151758262611338,-0.5244778629391308,112.40394592285156,924,15.09000015258789,3.918390274047852,"{""type"":""MultiPoint"",""coordinates"":[]}",-111.5280512454444
11077,0.3291201575837163,-0.1050128064398097,0.2096184004181913,-17.587128231606815,-11.039203629363968,-0.6276865377898818,8.933408737182617,619,4.420000076293945,5.010244369506836,"{""type"":""MultiPoint"",""coordinates"":[]}",-28.94182724148039
11125,0.3645000614930513,-0.0902961396086726,0.2250593260560038,-17.881804086417997,-10.084123334179496,-0.5639321002201799,1.6803940534591677,590,2.390000104904175,1.3323341608047483,"{""type"":""MultiPoint"",""coordinates"":[]}",-18.63645781585928
11130,0.7575416479063485,0.0139885658678992,0.3498527118350372,-19.71323578614909,-10.68483403778674,-0.5420132013687026,1.1715970039367676,519,2.1600000858306885,2.9450552463531494,"{""type"":""MultiPoint"",""coordinates"":[]}",-19.50134855137662
11136,1.2344555656657568,0.3671091845028447,0.5174825174825175,-18.80152419663818,-11.456652019129628,-0.609346981622806,1.1160930395126345,397,2.049999952316284,0.9274099469184875,"{""type"":""MultiPoint"",""coordinates"":[]}",-15.056987613661734
11138,0.4547274838813023,-0.0628321805606115,0.2343411412650913,-20.540334995647797,-12.416813012997665,-0.6045087879836726,1.5091795325279236,380,2.259999990463257,6.774343013763428,"{""type"":""MultiPoint"",""coordinates"":[]}",-18.359159603317355
11191,0.428196434430712,0.0076591670655816,0.2531522793404461,-20.35547771396988,-10.338961738342022,-0.5079203683461793,1.2719420194625854,526,2.240000009536743,2.681025981903076,"{""type"":""MultiPoint"",""coordinates"":[]}",-22.43699588093134
11213,1.065816442723753,-0.0482693666117259,0.3529411764705882,-15.178770270023506,-7.148147733950051,-0.470930622625398,30.522777557373047,12,7.289999961853027,2.0839498043060303,"{""type"":""MultiPoint"",""coordinates"":[]}",-58.54323798163155
11230,2.340608351950507,0.3069834118369854,0.8239564428312159,-10.096580285318211,-1.681122189135213,-0.166504117397035,205.398987,997,28.40999984741211,17.41275978088379,"{""type"":""MultiPoint"",""coordinates"":[]}",-239.08316322846198
11256,0.2633866481223922,-0.1135581555402615,0.1671877873827478,-21.90505004634696,-12.706391133187145,-0.5800667474533413,1.02217698097229,537,2.049999952316284,5.128437519073486,"{""type"":""MultiPoint"",""coordinates"":[]}",-18.857250333351384
11276,1.1155285313376988,0.1539204325994592,0.521311475409836,-17.710388670344823,-12.33368120338254,-0.6964094031450977,1.1715970039367676,551,2.130000114440918,0.9274099469184875,"{""type"":""MultiPoint"",""coordinates"":[]}",-11.452387519945002
11287,0.6619944647799304,-0.1012468078714135,0.3606517509727626,-17.236794310093714,-9.642618648016324,-0.5594206483261038,10.552311897277832,659,2.2100000381469727,2.9373161792755127,"{""type"":""MultiPoint"",""coordinates"":[]}",-16.783128502885845
11297,0.4068187992393371,-0.0492449113591595,0.2190127970749543,-22.39448524391355,-13.483886877225908,-0.6021074711190606,1.4378809928894043,631,2.4600000381469727,1.340407133102417,"{""type"":""MultiPoint"",""coordinates"":[]}",-21.920072321963953
11316,0.7242171442389069,-0.0538525269262634,0.3899739583333333,-18.68717296599964,-11.206776777317724,-0.5997042355046366,1.1715970039367676,406,2.130000114440918,1.3418651819229126,"{""type"":""MultiPoint"",""coordinates"":[]}",-15.933244737955887
11329,0.6088709677419355,0.0638670166229221,0.2716804605973372,-20.663393629294,-13.208829447987128,-0.6392381466934496,35.0243034362793,517,9.350000381469728,21.146928787231445,"{""type"":""MultiPoint"",""coordinates"":[]}",-69.70017793890982
11448,0.5145562685866333,0.0137683328344806,0.264747332393799,-18.338320440990884,-7.3337799097004,-0.3999155720557433,0.9198619723320008,420,2.009999990463257,3.704791784286499,"{""type"":""MultiPoint"",""coordinates"":[]}",-22.119126362946396
11490,0.2164865200646043,-0.1680659203980099,0.1542718016821602,-18.1706374702297,-8.956108624987127,-0.4928890711545251,6.519321918487549,788,4.230000019073486,1.3290163278579712,"{""type"":""MultiPoint"",""coordinates"":[]}",-38.97745719112927
11543,0.8330806089646388,-0.0955185659411011,0.4034366279923631,-15.741590550179838,-9.83769016548468,-0.6249489296602426,90.057671,642,15.119999885559082,3.825281143188477,"{""type"":""MultiPoint"",""coordinates"":[]}",-89.26697314094301
11544,0.3486408914401485,-0.068678459937565,0.195179584120983,-18.99875083574736,-10.576177246205958,-0.5566775067288218,1.2719420194625854,474,2.130000114440918,1.341819405555725,"{""type"":""MultiPoint"",""coordinates"":[]}",-17.940082709610238
11595,1.5722097936863038,0.1781132932228402,0.6383515559293524,-15.525537805877915,-9.308002987798291,-0.5995285383463053,13.526342391967772,401,6.019999980926514,5.425760269165039,"{""type"":""MultiPoint"",""coordinates"":[]}",-37.429559486249275
11600,1.0042667509481669,0.043900286785793,0.4069804674991994,-11.477179164020171,-5.7476883514789145,-0.5007927705352333,27.99210548400879,586,8.460000038146973,0.957743763923645,"{""type"":""MultiPoint"",""coordinates"":[]}",-48.47149249266176
11635,0.667079916078581,-0.0358136300417246,0.358075249552086,-15.62995862287588,-9.662466601490344,-0.6182016750414449,1.7311409711837769,559,2.5299999713897705,2.942417621612549,"{""type"":""MultiPoint"",""coordinates"":[]}",-15.097754643374088
11665,1.2605171352349682,0.0498329621380846,0.5248878444776757,-16.480920145535514,-8.709028777422862,-0.5284309796126301,39.584083557128906,872,15.119999885559082,2.7802884578704834,"{""type"":""MultiPoint"",""coordinates"":[]}",-117.5109965964409
11679,1.2315233785822022,0.0670679277730008,0.5269441755404969,-16.09736053645006,-9.04704697187278,-0.5620205220220482,37.24103546142578,13,9.770000457763672,4.250505447387695,"{""type"":""MultiPoint"",""coordinates"":[]}",-68.88156675329746
11693,1.017476054444631,-0.0249370853351635,0.4376581134803036,-16.056646721454634,-9.10528288112194,-0.5670725051797776,16.771900177001953,515,5.130000114440918,1.9209296703338623,"{""type"":""MultiPoint"",""coordinates"":[]}",-35.660497296427174
11733,0.7280163599182005,-0.1001863519389475,0.3799939005794449,-16.737650516736494,-9.69089155195851,-0.5789875671181142,3.3590550422668457,658,3.0999999046325684,5.709357261657715,"{""type"":""MultiPoint"",""coordinates"":[]}",-21.844952118780448
11750,1.912125144175317,0.356492141355491,0.7027420850443767,-13.88789297523589,-7.428859689629526,-0.5349162542421843,62.00943756103516,640,11.880000114440918,2.9396514892578125,"{""type"":""MultiPoint"",""coordinates"":[]}",-76.73331617218129
11772,1.0247133133010364,-0.0072566204881726,0.4970255800118976,-16.941022262839617,-9.063007384542503,-0.5349740555162569,24.779151916503903,733,9.359999656677246,1.3304024934768677,"{""type"":""MultiPoint"",""coordinates"":[]}",-73.73821655615922
11793,0.5928663239074551,-0.0888284937777142,0.3296114336757481,-16.491862186086827,-10.534080843120892,-0.638744171171152,1.5648930072784424,775,2.309999942779541,1.3299951553344729,"{""type"":""MultiPoint"",""coordinates"":[]}",-13.762474561344328
11803,0.4118079630213257,-0.1535935789857716,0.2288382953882078,-21.077293010333573,-12.60410180235625,-0.597994334290311,1.0619250535964966,348,2.059999942779541,1.9320417642593384,"{""type"":""MultiPoint"",""coordinates"":[]}",-17.454773403593393
11811,2.583050847457627,0.3114186851211072,0.8361375274323336,-10.572813006450234,-4.469517174157886,-0.4227368034818297,76.690491,521,14.68000030517578,16.835933685302734,"{""type"":""MultiPoint"",""coordinates"":[]}",-89.59638468062973
11828,0.635624709707385,-0.0687751473753158,0.4035087719298245,-16.021667940701768,-8.535336000166598,-0.5327370428445379,5.633633136749268,754,3.430000066757202,4.712372303009033,"{""type"":""MultiPoint"",""coordinates"":[]}",-25.678119055802206
11830,1.2660208643815205,-0.0077130736598534,0.5447258736774607,-15.469677543101334,-8.621327059565232,-0.5573048976324586,11.980652809143066,824,5.71999979019165,3.0012545585632324,"{""type"":""MultiPoint"",""coordinates"":[]}",-39.17256332898539
11872,0.4352119630387246,-0.0750976269149894,0.2676789587852494,-16.163054253846006,-9.934544387458493,-0.6146452416377035,10.540980339050291,887,2.130000114440918,2.117063283920288,"{""type"":""MultiPoint"",""coordinates"":[]}",-13.26672672820179
11889,0.4003116420568375,-0.0577581987273617,0.1766246521525618,-20.01225337878607,-11.12590276437183,-0.5559545221512041,0.8707129955291748,518,2.009999990463257,4.699462890625,"{""type"":""MultiPoint"",""coordinates"":[]}",-17.86156465022578
11891,1.0790161517324577,0.1972448340638697,0.5613668061366807,-15.57860329488988,-8.886205558504631,-0.5704109277511097,45.45356750488281,751,10.479999542236328,2.121558427810669,"{""type"":""MultiPoint"",""coordinates"":[]}",-70.13632521378085
11947,0.6585251840598341,-0.0757314974182444,0.2793060718711276,-17.4605011438358,-10.940013039690765,-0.6265577917592011,14.58698558807373,710,4.110000133514404,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",-26.799206978615175
11988,0.670694697345914,-0.0473679070221701,0.3629983574734955,-17.500183276341396,-11.531708680026624,-0.6589478805982799,3.7979469299316406,634,3.0999999046325684,1.331384301185608,"{""type"":""MultiPoint"",""coordinates"":[]}",-18.502270679377702
12047,0.3881422541361409,-0.134337793699294,0.266844563042028,-18.880986763448,-12.387955823108236,-0.6561074364550838,1.331117033958435,637,2.1700000762939453,5.631389141082764,"{""type"":""MultiPoint"",""coordinates"":[]}",-14.089877635916237
12059,1.6246553761323357,0.1887961217344465,0.6004366812227074,-14.652624990205467,-7.722142476906626,-0.5270142709629492,1.1715970039367676,545,2.049999952316284,4.175265312194824,"{""type"":""MultiPoint"",""coordinates"":[]}",-14.207488821791467
12075,0.5999596835155975,-0.1021594684385382,0.3049827078263097,-16.907822530551922,-10.146610804979272,-0.6001133964261013,1.331117033958435,815,2.1700000762939453,4.67366886138916,"{""type"":""MultiPoint"",""coordinates"":[]}",-14.671829960332168
12148,0.4530149984695439,-0.077345731191885,0.1727962638645651,-16.53577223694454,-7.564953630646283,-0.4574901929130663,2.4587409496307373,441,2.5799999237060547,3.827223300933838,"{""type"":""MultiPoint"",""coordinates"":[]}",-23.144711319830357
12152,0.8182919442761962,-0.0133765707336846,0.3785374054356962,-15.91909060898896,-10.309030663385856,-0.6475891692936719,1.6972270011901855,636,2.2799999713897705,1.854334115982056,"{""type"":""MultiPoint"",""coordinates"":[]}",-12.790936515469973
12216,0.4785323965651834,-0.0214665249734325,0.2703219168014111,-20.09500527178044,-11.9153897357578,-0.5929528046698583,1.066981464624405,603,2.0899999141693115,2.091102600097656,"{""type"":""MultiPoint"",""coordinates"":[]}",-17.095395768225284
12227,0.3697398622800306,-0.1607933125717095,0.2442815619866043,-18.594480005602804,-11.621253154700195,-0.6249840356492106,10.594977378845217,666,2.0899999141693115,5.971733093261719,"{""type"":""MultiPoint"",""coordinates"":[]}",-14.574043519869592
12273,1.5869017632241813,0.0417702047095018,0.5824345146379045,-12.511623784876724,-7.358999439263087,-0.5881730114166468,9.666616201400757,693,4.884999990463257,12.750683784484863,"{""type"":""MultiPoint"",""coordinates"":[]}",-25.17056987918336
12310,2.7752293577981653,0.3093278463648834,0.7900552486187845,-17.805300609022588,-12.084904493590928,-0.6787251032126395,175.745255,931,27.280001,21.73501205444336,"{""type"":""MultiPoint"",""coordinates"":[]}",-156.0524117493718
12326,0.516302897699984,-0.1312479845211222,0.335064935064935,-18.68771470115274,-10.91923834975046,-0.584300355841633,2.163994073867798,660,2.539999961853028,2.7802884578704834,"{""type"":""MultiPoint"",""coordinates"":[]}",-19.731929636217938
12358,0.5190672935365912,0.0346104873249218,0.3315134971185927,-18.98171357054588,-10.901932136152476,-0.5743386705122933,1.0090949535369873,640,2.0199999809265137,0.9274099469184875,"{""type"":""MultiPoint"",""coordinates"":[]}",-16.321158343365077
12404,1.046792774854217,-0.005688282138794,0.4431065623118603,-14.40991466995257,-10.061092857298396,-0.6982062758690515,11.583953857421877,691,2.539999961853028,2.111107587814331,"{""type"":""MultiPoint"",""coordinates"":[]}",-11.046007238247217
12458,0.7911683532658693,-0.1019792313836868,0.4123464189391669,-16.27493476056089,-9.881322709309272,-0.607149758489645,3.4303579330444336,692,3.130000114440918,3.991934776306152,"{""type"":""MultiPoint"",""coordinates"":[]}",-20.012006452108395
12463,0.7093670886075949,0.0724191063174114,0.3451589061345159,-14.517830355632942,-9.363689755202303,-0.6449785901768151,24.72950434684753,461,7.43999981880188,3.98258900642395,"{""type"":""MultiPoint"",""coordinates"":[]}",-38.34680513328336
12522,0.0474040632054176,0.2222222222222222,-0.075268817204301,-28.47392682344493,-20.8382680867431,-0.7318368209608952,1.1160930395126345,553,2.130000114440918,15.51910400390625,"{""type"":""MultiPoint"",""coordinates"":[]}",-16.263953983006697
12532,1.6901860166773572,0.1506702412868632,0.6286282306163022,-14.435669841768838,-7.370638233350074,-0.5105851210328687,85.927872,785,16.030001,2.11775016784668,"{""type"":""MultiPoint"",""coordinates"":[]}",-113.2524637479844
12535,0.4656640086134383,-0.1257849163857492,0.2872561228725612,-17.140259576426477,-11.158408072175884,-0.6510057810047628,1.3916250467300415,733,2.240000009536743,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",-13.399347426568708
12557,1.637754785948826,0.2146913354094156,0.6399951579711899,-14.417563920135624,-9.390372386395946,-0.6513147740084798,9.08696746826172,718,4.679999828338623,3.8252146244049072,"{""type"":""MultiPoint"",""coordinates"":[]}",-23.527255514927074
12560,0.8269961977186312,-0.1066243194192377,0.3939622641509434,-16.995879551560385,-11.178673908419812,-0.6577284732165275,6.784017086029053,811,4.409999847412109,10.27174472808838,"{""type"":""MultiPoint"",""coordinates"":[]}",-25.65387599861479
12593,1.114931934203063,0.1736705094830792,0.5237302248126561,-17.201363540790624,-10.444900492354307,-0.6072135192995421,1.7482229471206665,564,2.390000104904175,2.091204643249512,"{""type"":""MultiPoint"",""coordinates"":[]}",-16.147947394543976
12624,0.9900085293042524,0.0093144560357675,0.4676258992805755,-18.13580504993816,-9.88651000857756,-0.5451376424346419,25.84827423095703,781,9.8100004196167,2.6502931118011475,"{""type"":""MultiPoint"",""coordinates"":[]}",-80.92558781728944
12632,1.679400317139974,-0.0547202366280502,0.4850124895920066,-14.028977056570517,-7.268260855895031,-0.5180891540834703,18.65709114074707,798,5.710000038146973,0.9481818079948424,"{""type"":""MultiPoint"",""coordinates"":[]}",-38.60368976375788
12645,0.637739345274861,-0.0325524794645573,0.3671111111111111,-16.80794719217193,-11.093263329451334,-0.6600010817869459,1.500722050666809,674,2.2799999713897705,2.086145401000977,"{""type"":""MultiPoint"",""coordinates"":[]}",-13.029479043504542
12653,2.754783287778212,0.3748069711008162,0.8474474474474475,-18.59219567990568,-12.0373228041237,-0.6474395499792183,386.948853,680,20.57999992370605,23.45144844055176,"{""type"":""MultiPoint"",""coordinates"":[]}",-134.89928328349598
12654,0.5861267972285634,-0.0458898975597568,0.3528631705846896,-16.033387599316733,-9.759000723435122,-0.6086674237109445,2.9650269150733948,557,2.819999933242798,3.381143093109131,"{""type"":""MultiPoint"",""coordinates"":[]}",-17.69377057112563
12728,0.7780577805778057,-0.072392282025243,0.4129448292333413,-14.6536216322815,-8.471802105706315,-0.5781370857183307,22.074939727783203,955,3.289999961853028,3.8093740940094,"{""type"":""MultiPoint"",""coordinates"":[]}",-20.33818600661466
12730,1.0227350078279218,-0.0056103695105436,0.4477723141111608,-15.546722555282075,-9.458341151508582,-0.6083816777379271,1.1160930395126345,591,2.059999942779541,1.854334115982056,"{""type"":""MultiPoint"",""coordinates"":[]}",-12.542065343393418
12736,0.4666440907551642,-0.0947669877636032,0.2615793470007593,-20.407085123339648,-10.720345643996222,-0.5253246889108787,0.9198619723320008,597,2.0199999809265137,2.1439759731292725,"{""type"":""MultiPoint"",""coordinates"":[]}",-19.56721356351383
12741,0.7160783001505772,-0.0717720714998639,0.3644621061595231,-15.838913367296763,-8.561984840294379,-0.5405664291322314,1.6972270011901855,844,2.390000104904175,6.737027168273926,"{""type"":""MultiPoint"",""coordinates"":[]}",-17.391859942915882
12749,2.3443906075288856,0.2260357930865408,0.737109375,-13.896616982025376,-7.807087630082952,-0.5617977123627322,100.55792999267578,648,17.93000030517578,6.236218929290772,"{""type"":""MultiPoint"",""coordinates"":[]}",-109.18526313870454
12755,0.514405121821092,-0.0963201876557689,0.2406906594549615,-17.38972517894957,-12.30023967218088,-0.7073280080970135,2.4385130405426025,677,2.650000095367432,1.335686445236206,"{""type"":""MultiPoint"",""coordinates"":[]}",-13.487137078308189
12768,0.4651210589057425,-0.0739763343832467,0.2777027856178672,-19.58457366255552,-10.392283841886425,-0.5306362048491164,1.1160930395126345,543,2.059999942779541,2.9042391777038574,"{""type"":""MultiPoint"",""coordinates"":[]}",-18.936116504591293
12784,0.5747633327453402,-0.0961001344781214,0.3128500560089614,-16.167822398407605,-9.296755322901088,-0.5750159232214687,1.500722050666809,719,2.2799999713897705,3.8217697143554688,"{""type"":""MultiPoint"",""coordinates"":[]}",-15.666032735572053
12810,2.395812562313061,0.3642324214334162,0.8585209003215434,-13.866104039750825,-6.86287305635507,-0.4949388117008819,99.026062,1110,16.780001,12.900607109069824,"{""type"":""MultiPoint"",""coordinates"":[]}",-117.51422290461173
12831,1.55201788946864,0.0990223113562296,0.5488608548295989,-15.233054818781786,-9.348946248607048,-0.6137276048583602,33.945335388183594,582,13.010000228881836,3.011040687561035,"{""type"":""MultiPoint"",""coordinates"":[]}",-76.55225384473893
12862,1.250525136535499,0.2931736822614492,0.5352112676056338,-19.16333084571347,-12.402393055152356,-0.6471940162702232,2.519921064376831,415,2.650000095367432,0.9274099469184875,"{""type"":""MultiPoint"",""coordinates"":[]}",-17.91648578976023
12909,0.6232091690544412,-0.0662217123787673,0.1539823008849557,-14.57609828064421,-7.138896050795638,-0.4897672829412429,29.74775505065918,550,8.829999923706055,7.440598487854004,"{""type"":""MultiPoint"",""coordinates"":[]}",-65.67049512214939
12919,0.7361656996693493,-0.0564018114450391,0.3782051282051282,-17.519769728355644,-11.7380659085343,-0.6699897367678473,3.172523021697998,718,3.0999999046325684,2.8609936237335205,"{""type"":""MultiPoint"",""coordinates"":[]}",-17.923281290059922
12927,1.4638442323704606,0.0941969422982081,0.592328625113386,-16.798507114678138,-9.851497938911711,-0.5864508001609088,10.48524570465088,548,2.200000047683716,2.1281180381774902,"{""type"":""MultiPoint"",""coordinates"":[]}",-15.28342051794535
12950,0.3538791051880057,-0.0433692130839168,0.2011362099283105,-19.490041497617547,-11.241481266860696,-0.5767807763895654,1.4928045272827148,534,2.3499999046325684,2.0913503170013428,"{""type"":""MultiPoint"",""coordinates"":[]}",-19.384115755634596
12999,2.290420422950544,0.2360717658168083,0.7943024105186267,-14.316891626476842,-7.378175206232514,-0.5153475627759686,85.045898,704,7.135000228881836,3.704791784286499,"{""type"":""MultiPoint"",""coordinates"":[]}",-49.507743246589435
13007,0.9971788194444444,0.1540905480540111,0.5276555023923445,-15.994537584661916,-9.539549662419605,-0.5964254741298447,1.1715970039367676,477,2.130000114440918,0.9274099469184875,"{""type"":""MultiPoint"",""coordinates"":[]}",-13.749125013090868
13025,0.9441425120772946,0.0019941986947063,0.4390004211708549,-15.534593542257642,-9.257671789548072,-0.5959391061224157,10.720129013061523,560,2.059999942779541,1.854334115982056,"{""type"":""MultiPoint"",""coordinates"":[]}",-12.930458451413372
13048,1.0250934329951948,-0.0322639612466867,0.4465116279069767,-17.57598713164164,-8.189055813731523,-0.4659229522869277,1.5648930072784424,405,2.240000009536743,2.0914766788482666,"{""type"":""MultiPoint"",""coordinates"":[]}",-21.026726241639413
13052,1.0205237084217975,0.0428047289033836,0.4199184624344787,-16.893718881023695,-8.984302836859019,-0.5318132082185213,8.630131721496582,577,4.110000133514404,1.3385770320892334,"{""type"":""MultiPoint"",""coordinates"":[]}",-32.50770099753779
13067,1.0556492411467118,0.0989098116947472,0.5299097065462754,-16.684395166365142,-9.83921796770776,-0.589725780862773,1.1160930395126345,518,2.049999952316284,2.088417053222656,"{""type"":""MultiPoint"",""coordinates"":[]}",-14.032612930844149
13080,0.504010770180064,-0.1109887689936137,0.3114924596983879,-15.76136146746527,-8.627439220816953,-0.5473790597738516,1.7482229471206665,764,2.470000028610229,3.921467065811157,"{""type"":""MultiPoint"",""coordinates"":[]}",-17.62078815332449
13084,2.3282501540357363,0.3371802269667244,0.8385575589459084,-13.142974308217363,-6.482260850047509,-0.4932111026036636,63.943249,961,13.520000457763672,13.288207054138184,"{""type"":""MultiPoint"",""coordinates"":[]}",-90.05284900348909
13086,0.8011948420679049,-0.0288502696686927,0.3517724970783015,-15.975414901259011,-9.897558469169937,-0.6195493844976707,0.9198619723320008,683,2.049999952316284,3.407825231552124,"{""type"":""MultiPoint"",""coordinates"":[]}",-12.459605395967824
13110,0.5114415269429505,-0.0100799443865137,0.318241469816273,-18.256844592197268,-10.786198576433016,-0.5908030011408923,1.1715970039367676,506,2.130000114440918,2.154859781265259,"{""type"":""MultiPoint"",""coordinates"":[]}",-15.912476868525445
13174,2.0947281713344315,0.2517548852210207,0.6765097100292631,-16.883939309818246,-10.637557506517927,-0.6300400227292952,10.943082809448242,560,2.3499999046325684,6.376020431518555,"{""type"":""MultiPoint"",""coordinates"":[]}",-14.678996642054358
13184,0.6954706071313844,-0.0864891041162227,0.3564959657500411,-16.667274291217193,-10.02681922012961,-0.6015872208578961,22.257771,660,7.78000020980835,3.824103832244873,"{""type"":""MultiPoint"",""coordinates"":[]}",-51.66274184628432
13215,0.4479895104895104,-0.1328530742167867,0.2726789039638201,-19.71441718300975,-11.390120384697994,-0.577755876776018,1.500722050666809,367,2.319999933242798,2.140566349029541,"{""type"":""MultiPoint"",""coordinates"":[]}",-19.31236801637651
13232,0.2724701110162254,-0.0112191473448017,0.1641215238707603,-20.01685337702465,-13.086214576048596,-0.6537598257610738,5.126894950866699,522,3.140000104904175,3.0570976734161377,"{""type"":""MultiPoint"",""coordinates"":[]}",-21.762206562117754
13258,0.8474074074074074,-0.0107625372108999,0.4065387348969438,-15.634772167873376,-8.704419106581126,-0.5567346305478714,29.338051,439,7.420000076293945,8.343162536621094,"{""type"":""MultiPoint"",""coordinates"":[]}",-51.42322024353247
13274,2.494475816351584,0.2453623546871135,0.7630491926398798,-12.3305723248257,-7.406920251112807,-0.6006955764899996,140.715469,612,26.739999771118164,8.968339920043945,"{""type"":""MultiPoint"",""coordinates"":[]}",-131.65845532414824
13277,1.1525635681533972,-0.0707209416380578,0.459837019790454,-16.465974809771332,-10.629793324753404,-0.6455611312149835,13.319236278533936,907,2.559999942779541,4.701760768890381,"{""type"":""MultiPoint"",""coordinates"":[]}",-14.940624267696911
13299,0.3992256672273174,-0.0995308552869,0.2724122996968384,-17.211449523219457,-10.155768977196884,-0.5900589002394039,2.6026499271392822,785,2.690000057220459,2.1218361854553223,"{""type"":""MultiPoint"",""coordinates"":[]}",-18.979781072530002
13315,1.192316701803701,0.0857675574891236,0.4573225516621743,-18.197770850794523,-10.244569678389697,-0.56295739529781,18.435141,731,6.619999885559082,3.3815252780914307,"{""type"":""MultiPoint"",""coordinates"":[]}",-52.65019085114831
13326,0.5905474521689714,-0.0534615384615384,0.3627108784176847,-15.490843669397456,-8.841648915142319,-0.5707661315186605,22.85795211791992,644,5.119999885559082,2.9944443702697754,"{""type"":""MultiPoint"",""coordinates"":[]}",-34.043876380846356
13339,1.1029032812231574,-0.0605508763942636,0.4859954579863739,-16.680452376290418,-9.458558496547417,-0.5670444831575313,2.378324031829834,810,2.7300000190734863,4.232730865478516,"{""type"":""MultiPoint"",""coordinates"":[]}",-19.71577042944509
13387,1.2823074444086369,0.184724308088393,0.6166124283279095,-16.954120931172547,-10.03710323974206,-0.5920155507023326,2.378324031829834,532,2.690000057220459,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",-18.606777985742937
13393,1.38676200721382,0.1091252792576044,0.5815311131750033,-17.49409360713306,-12.0073296041248,-0.6863647739502731,39.836349,665,9.670000076293944,23.21323013305664,"{""type"":""MultiPoint"",""coordinates"":[]}",-53.05700832769673
13402,2.625268083447066,0.2821762078765732,0.7941610144500147,-15.004323249656489,-9.008994983349153,-0.6004266126134951,42.275021,113,9.770000457763672,2.9969482421875,"{""type"":""MultiPoint"",""coordinates"":[]}",-58.57435990626615
13427,0.5913227513227514,0.0697717231222385,0.3399853979070333,-17.187156139242735,-10.882606577094707,-0.6331825049431473,298.417358,428,27.709999,3.986304759979248,"{""type"":""MultiPoint"",""coordinates"":[]}",-174.69906206257227
13437,1.530442665055144,0.1765971176597117,0.6399241945672773,-13.99167289041237,-5.732718559115108,-0.4097235980297528,20.9970703125,957,3.1050000190734863,11.535308837890623,"{""type"":""MultiPoint"",""coordinates"":[]}",-25.644053356205053
13452,1.1078601358185234,0.1243497646767401,0.5448569905844732,-18.462931324245453,-10.595817485089388,-0.5738968151376374,10.89125156402588,601,2.2100000381469727,2.685513734817505,"{""type"":""MultiPoint"",""coordinates"":[]}",-17.386321884641482
13473,1.3842347119123366,0.1714680557031997,0.5803200948429165,-18.032405189106065,-10.727296649062872,-0.5948899515381101,1.1160930395126345,562,2.049999952316284,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}",-14.975472158753826
13496,2.433874709976798,0.2926762864143751,0.8087895142636854,-13.702720482511277,-7.521472929884872,-0.54890362388144,69.811462,571,12.779999732971191,3.0196340084075928,"{""type"":""MultiPoint"",""coordinates"":[]}",-78.99634207199428
13515,0.8404300617415371,0.0161215170999906,0.4313029226987162,-16.915470256454956,-10.350524756138544,-0.6118969558170442,7.822563171386719,590,3.819999933242798,2.6804420948028564,"{""type"":""MultiPoint"",""coordinates"":[]}",-25.0780913729513
13521,2.531234983181163,0.3125649013499481,0.7996204933586337,-13.842384647538662,-7.4808814557862355,-0.540432999534977,347.757629,695,36.970001,7.3788604736328125,"{""type"":""MultiPoint"",""coordinates"":[]}",-235.18477936059043
